"","DAY","MONTH","YEAR","LATITUDE","LONGITUDE","Date","Time","Type","Depth","Depth.Error","Depth.Seismic.Stations","Magnitude","Magnitude.Type","Magnitude.Error","Magnitude.Seismic.Stations","Azimuthal.Gap","Horizontal.Distance","Horizontal.Error","Root.Mean.Square","ID","Source","Location.Source","Magnitude.Source","Status","I_D","FLAG_TSUNAMI","HOUR","MINUTE","SECOND","FOCAL_DEPTH","EQ_PRIMARY","EQ_MAG_MW","EQ_MAG_MS","EQ_MAG_MB","EQ_MAG_ML","EQ_MAG_MFA","EQ_MAG_UNK","INTENSITY","COUNTRY","STATE","LOCATION_NAME","REGION_CODE","DEATHS","DEATHS_DESCRIPTION","MISSING","MISSING_DESCRIPTION","INJURIES","INJURIES_DESCRIPTION","DAMAGE_MILLIONS_DOLLARS","DAMAGE_DESCRIPTION","HOUSES_DESTROYED","HOUSES_DESTROYED_DESCRIPTION","HOUSES_DAMAGED","HOUSES_DAMAGED_DESCRIPTION","TOTAL_DEATHS","TOTAL_DEATHS_DESCRIPTION","TOTAL_MISSING","TOTAL_MISSING_DESCRIPTION","TOTAL_INJURIES","TOTAL_INJURIES_DESCRIPTION","TOTAL_DAMAGE_MILLIONS_DOLLARS","TOTAL_DAMAGE_DESCRIPTION","TOTAL_HOUSES_DESTROYED","TOTAL_HOUSES_DESTROYED_DESCRIPTION","TOTAL_HOUSES_DAMAGED","TOTAL_HOUSES_DAMAGED_DESCRIPTION"
"762","3","1","2009",-0.414,132.885,"1/3/2009","19:43:51","Earthquake",17,NA,288,7.7,"MWC",NA,NA,29.8,NA,NA,1.27,"USP000GS2D","US","US","GCMT","Reviewed",8204,"Tsu",19,43,50.6,17,7.6,7.6,7.5,6.6,NA,NA,NA,NA,"INDONESIA","","PAPUA NEW GUINEA:  NEAR NORTH COAST",170,5,1,NA,NA,250,3,NA,3,NA,NA,840,3,5,1,NA,NA,250,3,NA,3,NA,NA,840,3
"763","3","1","2009",-0.691,133.305,"1/3/2009","22:33:40","Earthquake",23,NA,314,7.4,"MWC",NA,NA,21.1,NA,NA,1.03,"USP000GS3T","US","US","GCMT","Reviewed",8211,"Tsu",22,33,40.2,23,7.3,7.3,7.4,6.7,NA,NA,NA,NA,"INDONESIA","","PAPUA NEW GUINEA:  NEAR NORTH COAST",170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"764","3","10","1983",33.941,139.513,"10/3/1983","13:33:35","Earthquake",12.4,0.9,NA,6,"MW",NA,NA,NA,NA,NA,1,"USP0001YT1","US","US","NC","Reviewed",4990,"",13,33,35,12,6,NA,6,5.8,NA,NA,NA,8,"JAPAN","","JAPAN:  MIYAKEJIMA, OSHIMA",30,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA
"765","3","10","1995",-2.75,-77.881,"10/3/1995","1:51:24","Earthquake",24.4,NA,NA,7,"MW",NA,NA,NA,NA,NA,0.9,"USP00074C4","US","US","HRV","Reviewed",5420,"",1,51,23.9,24,7,7,7,6.5,NA,NA,NA,NA,"ECUADOR","","ECUADOR:  QUITO",160,2,1,NA,NA,5,1,NA,1,83,2,NA,NA,2,1,NA,NA,5,1,NA,1,83,2,NA,NA
"766","3","11","1988",13.881,-90.45,"11/3/1988","14:47:11","Earthquake",68.5,NA,NA,6.6,"MW",NA,NA,NA,NA,NA,1.1,"USP0003NG5","US","US","HRV","Reviewed",5174,"",14,47,10.7,69,6,NA,6,5.6,NA,NA,NA,6,"GUATEMALA","","GUATEMALA:  S PALIN, SAN VICENTE PACAYA",100,5,1,NA,NA,NA,2,NA,2,NA,NA,NA,NA,5,1,NA,NA,NA,2,NA,2,NA,NA,100,2
"767","3","11","1988",19.08,-67.256,"11/3/1988","19:42:18","Earthquake",33.3,NA,NA,6,"MW",NA,NA,NA,NA,NA,1.2,"USP0003NGM","US","US","HRV","Reviewed",5175,"",19,42,18.1,33,5.7,NA,5.7,5.4,NA,NA,NA,5,"USA TERRITORY","PR","PUERTO RICO:  MONA PASSAGE:  CATANO",90,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA
"768","3","11","2002",63.517,-147.444,"11/3/2002","22:12:41","Earthquake",4.9,NA,771,7.9,"MWC",NA,NA,NA,NA,NA,NA,"USP000BG0M","US","AEIC","HRV","Reviewed",5663,"",22,12,41,5,7.9,7.9,8.5,7,NA,NA,NA,9,"USA","AK","ALASKA:  SLANA, MENTASTA LAKE, FAIRBANKS",150,NA,NA,NA,NA,1,1,56,4,NA,NA,NA,NA,NA,NA,NA,NA,1,1,56,4,NA,NA,NA,NA
"769","3","12","1995",44.663,149.3,"12/3/1995","18:01:09","Earthquake",33,NA,NA,7.9,"MW",NA,NA,NA,NA,NA,1.1,"USP000782N","US","US","HRV","Reviewed",5427,"Tsu",18,1,8.9,33,7.9,7.9,7.9,6.6,NA,NA,NA,5,"RUSSIA","","RUSSIA:  KURIL ISLANDS:  ITURUP, MATUA, KUNASHIR",50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"770","3","12","1999",40.358,42.346,"12/3/1999","17:06:55","Earthquake",19.3,5.8,NA,5.7,"MWC",NA,NA,NA,NA,NA,1.27,"USP0009JEJ","US","US","HRV","Reviewed",5547,"",17,6,54.7,19,5.7,5.7,5.5,5.3,NA,NA,NA,NA,"TURKEY","","TURKEY:  GORESKEN, ERZURUM PROVINCE",140,1,1,NA,NA,6,1,NA,2,NA,NA,340,3,NA,NA,NA,NA,6,1,NA,2,NA,NA,340,3
"771","3","2","1994",42.762,-110.976,"2/3/1994","9:05:04","Earthquake",7.9,NA,NA,5.8,"MW",NA,NA,NA,NA,NA,0.9,"USP00067XB","US","US","HRV","Reviewed",5376,"",9,5,4.2,8,5.8,5.8,5.5,5.4,NA,NA,NA,7,"USA","WY","WYOMING:  AFTON",150,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
"772","3","2","1996",27.291,100.276,"2/3/1996","11:14:20","Earthquake",11.1,NA,NA,6.6,"MW",NA,NA,NA,NA,NA,1.2,"USP0007C7G","US","US","HRV","Reviewed",5430,"",11,14,20.1,11,6.6,6.6,6.5,6.4,NA,NA,NA,9,"CHINA","","CHINA:  YUNNAN PROVINCE:  LIJIANG",30,322,3,NA,NA,17057,4,506,4,959000,4,959000,4,322,3,NA,NA,17057,4,506,4,959000,4,NA,NA
"773","3","2","1998",15.883,-96.298,"2/3/1998","3:02:00","Earthquake",33,NA,NA,6.4,"MWB",NA,NA,NA,NA,NA,0.98,"USP0008FBV","US","US","US","Reviewed",5484,"",3,2,0.2,33,6.3,6.3,6.2,6,NA,NA,NA,NA,"MEXICO","","MEXICO:  OAXACA, SAN AGUSTIN, SAN FRANCISCO",150,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA
"774","3","2","2002",38.573,31.271,"2/3/2002","7:11:28","Earthquake",5,NA,482,6.5,"MWC",NA,NA,NA,NA,NA,NA,"USP000AXP7","US","ISK","HRV","Reviewed",5620,"",7,11,28.4,5,6.5,6.5,6.4,5.7,NA,NA,NA,NA,"TURKEY","","TURKEY:  AFYON",140,44,1,NA,NA,318,3,NA,2,NA,NA,NA,NA,44,1,NA,NA,318,3,NA,2,NA,NA,622,3
"775","3","2","2008",-2.296,28.9,"2/3/2008","7:34:12","Earthquake",10,NA,415,5.9,"MWB",NA,NA,19.5,NA,NA,0.78,"USP000FY21","US","US","US","Reviewed",7764,"",7,34,12.1,10,5.9,5.9,5.8,6.1,NA,NA,NA,NA,"CONGO","","CONGO:  BUKAVU",10,38,1,NA,NA,717,3,NA,3,99,2,815,3,38,1,NA,NA,717,3,NA,3,99,2,815,3
"776","3","3","1990",-22.122,175.163,"3/3/1990","12:16:28","Earthquake",33.2,NA,NA,7.6,"MW",NA,NA,NA,NA,NA,1.3,"USP000464D","US","US","HRV","Reviewed",7709,"",12,16,27.9,33,7.6,7.6,7.4,6.3,NA,NA,NA,NA,"FIJI","","FIJI ISLANDS",170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"777","3","3","2002",36.502,70.482,"3/3/2002","12:08:20","Earthquake",225.6,NA,138,7.4,"MWC",NA,NA,NA,NA,NA,1.06,"USP000AZHC","US","US","HRV","Reviewed",5624,"",12,8,19.7,226,7.4,7.4,NA,6.6,NA,NA,NA,NA,"AFGHANISTAN","","AFGHANISTAN:  HINDU KUSH:  SAMANGHAN, KABUL, RUSTAQ",40,166,3,NA,NA,NA,2,NA,3,300,3,300,3,166,3,NA,NA,NA,2,NA,3,300,3,400,3
"778","3","3","2011",9.457,125.935,"3/3/2011","15:12:01","Earthquake",49.7,5.4,206,5.5,"MWC",NA,NA,24.1,NA,NA,1.02,"USP000HV9Z","US","US","GCMT","Reviewed",9835,"",15,12,1.4,50,5.5,5.5,NA,5.4,NA,NA,NA,NA,"PHILIPPINES","","PHILIPPINES:  MINDANAO",170,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,2
"779","3","4","1983",8.717,-83.123,"4/3/1983","2:50:01","Earthquake",37,NA,NA,7.1,"MW",NA,NA,NA,NA,NA,1,"USP0001U4P","US","US","NC","Reviewed",4972,"",2,50,1.1,37,7.3,NA,7.3,6.5,NA,NA,NA,NA,"COSTA RICA","","COSTA RICA:  SE, PANAMA: W",100,6,1,NA,NA,NA,2,1,2,NA,NA,NA,NA,6,1,NA,NA,NA,2,1,2,NA,NA,NA,NA
"780","3","4","1999",-16.66,-72.662,"4/3/1999","6:17:18","Earthquake",87.2,NA,NA,6.8,"MWC",NA,NA,NA,NA,NA,0.85,"USP00095Q7","US","US","HRV","Reviewed",5520,"",6,17,18.3,87,6.8,6.8,6.2,6.1,NA,NA,NA,6,"PERU","","PERU:  CAMANA, AREQUIPA",160,1,1,NA,NA,50,1,NA,2,NA,NA,300,2,1,1,NA,NA,50,1,NA,2,NA,NA,300,3
"781","3","5","1996",40.774,109.661,"5/3/1996","3:32:47","Earthquake",26,NA,NA,6,"MWC",NA,NA,NA,NA,NA,1,"USP0007GWU","US","US","HRV","Reviewed",5439,"",3,32,47.1,26,6,6,6,5.5,NA,NA,6,8,"CHINA","","CHINA:  NEI MONGOL:  BAOTOU, BEIJING, HOHHOT",30,23,1,NA,NA,330,3,NA,4,NA,NA,NA,NA,23,1,NA,NA,330,3,NA,4,NA,NA,NA,NA
"782","3","5","1998",22.306,125.308,"5/3/1998","23:30:22","Earthquake",33,NA,NA,7.5,"MWB",NA,NA,NA,NA,NA,0.99,"USP0008MDK","US","US","US","Reviewed",6502,"Tsu",23,30,21.9,33,7.5,7.5,7.3,6.4,NA,NA,NA,NA,"TAIWAN","","TAIWAN",30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"783","3","5","2004",-37.695,-73.406,"5/3/2004","4:36:50","Earthquake",21,NA,282,6.6,"MWB",NA,NA,46.9,NA,NA,1.31,"USP000CU1Z","US","US","US","Reviewed",5777,"",4,36,50,21,6.6,6.6,6.5,5.9,6.4,NA,NA,6,"CHILE","","CHILE: CANETE",160,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
"784","3","5","2006",-20.187,-174.123,"5/3/2006","15:26:40","Earthquake",55,NA,626,8,"MWC",NA,NA,20.7,NA,NA,1.18,"USP000EG5G","US","US","HRV","Reviewed",7078,"Tsu",15,26,40.2,55,7.9,7.9,7.8,7.2,NA,NA,NA,7,"TONGA","","TONGA ISLANDS",170,NA,NA,NA,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,1,NA,NA,NA,NA
"785","3","6","1994",-10.362,112.892,"6/3/1994","21:07:00","Earthquake",25.9,NA,NA,6.6,"MW",NA,NA,NA,NA,NA,1.2,"USP0006DNC","US","US","HRV","Reviewed",6832,"Tsu",21,6,59.8,26,6.6,6.6,6.4,6.1,NA,NA,NA,NA,"INDONESIA","","INDONESIA:  JAVA",170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"786","3","7","1983",9.652,-83.688,"7/3/1983","17:14:23","Earthquake",33,NA,NA,6.5,"MW",NA,NA,NA,NA,NA,1,"USP0001WJC","US","US","NC","Reviewed",4980,"",17,14,23.1,33,6.2,NA,6.2,5.9,NA,NA,NA,9,"COSTA RICA","","COSTA RICA:  SAN JOSE",100,2,1,NA,NA,60,2,5,2,NA,NA,NA,NA,2,1,NA,NA,60,2,5,2,NA,NA,NA,NA
"787","3","7","1985",-4.439,152.828,"7/3/1985","4:36:52","Earthquake",33,NA,NA,7.3,"MW",NA,NA,NA,NA,NA,1,"USP0002GC3","US","US","NC","Reviewed",5069,"Tsu",4,36,51.7,46,7.2,NA,7.2,6.3,NA,NA,NA,7,"PAPUA NEW GUINEA","","PAPUA NEW GUINEA:  NEW BRITAIN:  RABAUL",170,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA
"788","3","8","1990",47.963,84.961,"8/3/1990","9:15:06","Earthquake",33.4,NA,NA,6.2,"MW",NA,NA,NA,NA,NA,1,"USP0004CX1","US","US","NC","Reviewed",5257,"",9,15,6.1,33,6.1,NA,6.1,6,NA,NA,NA,7,"KAZAKHSTAN","","KAZAKHSTAN:  AKKAL, UST",40,NA,NA,NA,NA,8,1,NA,2,500,3,NA,NA,NA,NA,NA,NA,8,1,NA,2,500,3,NA,NA
"789","3","9","1987",-58.893,158.513,"9/3/1987","6:40:14","Earthquake",33,NA,NA,7.4,"MW",NA,NA,NA,NA,NA,1,"USP000381S","US","US","HRV","Reviewed",5140,"",6,40,13.9,33,7.7,NA,7.7,5.9,NA,NA,NA,NA,"AUSTRALIA","TAS","AUSTRALIA:  MACQUARIE ISLAND",170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"790","3","9","2010",-43.522,171.83,"9/3/2010","16:35:48","Earthquake",12,NA,365,7,"MWC",NA,NA,15.8,NA,NA,1.3,"USP000HK46","US","US","US","Reviewed",9492,"",16,35,47.7,12,7,7,7.3,6.4,NA,NA,NA,9,"NEW ZEALAND","","NEW ZEALAND:  CHRISTCHURCH",170,NA,NA,NA,NA,2,1,6500,4,NA,NA,NA,3,NA,NA,NA,NA,2,1,6500,4,NA,NA,NA,3
"791","30","1","2002",18.194,-95.908,"1/30/2002","8:42:03","Earthquake",108.9,NA,411,5.9,"MWC",NA,NA,NA,NA,NA,0.87,"USP000AXEX","US","US","HRV","Reviewed",5619,"",8,42,3.4,109,5.9,5.9,NA,5.6,NA,NA,NA,NA,"MEXICO","","MEXICO:  VERACRUZ:  SAN ANDRES TUXTLA, TUXTEPEC",150,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,2
"792","30","1","2012",-14.168,-75.635,"1/30/2012","5:11:01","Earthquake",43,NA,589,6.4,"MWW",NA,NA,35.3,NA,NA,0.78,"USP000JE5N","US","US","US","Reviewed",9867,"",5,11,0.9,43,6.4,6.4,5.9,6.3,NA,NA,NA,NA,"PERU","","PERU:  ICA",160,NA,NA,NA,NA,119,3,NA,1,NA,NA,NA,1,NA,NA,NA,NA,119,3,NA,1,NA,NA,NA,1
"793","30","10","1983",35.464,133.899,"10/30/1983","16:51:57","Earthquake",26.9,1.3,NA,5.5,"MB",NA,42,NA,NA,NA,1.1,"USP0001ZE7","US","US","US","Reviewed",5001,"",16,51,57,27,5.2,NA,5.2,5.2,NA,NA,NA,6,"JAPAN","","JAPAN:  TOTTORI, YONANGO",30,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"794","30","10","1983",40.33,42.187,"10/30/1983","4:12:27","Earthquake",11.6,3,NA,6.8,"MW",NA,NA,NA,NA,NA,1.1,"USP0001ZDN","US","US","NC","Reviewed",4999,"",4,12,27.1,12,6.9,NA,6.9,6.1,NA,NA,NA,NA,"TURKEY","","TURKEY:  ERZURUM, KARS, KHORASAN, PASINLER, NARMAN",140,1342,4,NA,NA,1142,4,25,4,NA,4,NA,NA,1342,4,NA,NA,1142,4,25,4,NA,4,NA,NA
"795","30","11","1983",-6.852,72.11,"11/30/1983","17:46:01","Earthquake",10,NA,NA,7.3,"MW",NA,NA,NA,NA,NA,1.2,"USP000205U","US","US","NC","Reviewed",5007,"Tsu",17,46,0.6,10,7.6,NA,7.6,6.6,NA,NA,NA,6,"UK TERRITORY","","INDIAN OCEAN:  CHAGOS ARCHIPELAGO:  DIEGO GARCIA",60,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
"796","30","11","1987",58.679,-142.786,"11/30/1987","19:23:20","Earthquake",10,NA,NA,7.9,"MW",NA,NA,NA,NA,NA,NA,"USP0003AQ8","US","SPE","HRV","Reviewed",5152,"Tsu",19,23,19.5,10,7.9,7.9,7.6,6.7,NA,NA,NA,6,"USA","AK","ALASKA:  YAKUTAT",150,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
"797","30","11","1993",39.263,75.533,"11/30/1993","20:37:13","Earthquake",18.2,NA,NA,5.6,"MW",NA,NA,NA,NA,NA,1,"USP00064G3","US","US","HRV","Reviewed",5369,"",20,37,12.8,18,5.6,5.6,5.6,5.2,NA,NA,NA,NA,"CHINA","","CHINA:  SOUTHERN XINJIANG:  SHUFU",40,NA,NA,NA,NA,4,1,NA,1,100,1,NA,NA,NA,NA,NA,NA,4,1,NA,1,100,2,NA,NA
"798","30","12","1983",36.372,70.738,"12/30/1983","23:52:40","Earthquake",214.5,NA,NA,7.4,"MW",NA,NA,NA,NA,NA,1,"USP00020XW","US","US","NC","Reviewed",5018,"",23,52,39.9,215,7.2,NA,NA,7.2,NA,NA,NA,7,"AFGHANISTAN","","AFGHANISTAN:  HINDU KUSH:  KABUL, SAMANGAN; PAKISTAN",40,26,1,NA,NA,483,3,3,2,NA,NA,NA,NA,26,1,NA,NA,483,3,3,2,NA,NA,NA,NA
"799","30","12","1984",24.641,92.891,"12/30/1984","23:33:38","Earthquake",22.6,3.8,NA,6,"MW",NA,NA,NA,NA,NA,1.1,"USP0002AJX","US","US","HRV","Reviewed",5053,"",23,33,37.7,23,5.6,NA,NA,5.6,NA,NA,NA,NA,"INDIA","","INDIA:  ASSAM, CACHAR DISTRICT",60,20,1,NA,NA,100,2,NA,3,NA,NA,NA,NA,20,1,NA,NA,100,2,NA,3,NA,NA,NA,NA
"800","30","12","1990",-5.097,150.967,"12/30/1990","19:14:19","Earthquake",178.6,NA,NA,7.5,"MW",NA,NA,NA,NA,NA,1.2,"USP0004K00","US","US","HRV","Reviewed",8958,"",19,14,18.9,179,7.5,7.5,NA,6.6,NA,NA,NA,NA,"PAPUA NEW GUINEA","","PAPUA NEW GUINEA:  NEW BRITAIN",170,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
"801","30","3","1988",30.89,50.194,"3/30/1988","2:12:43","Earthquake",32.9,5,NA,5.9,"MW",NA,NA,NA,NA,NA,1.1,"USP0003EF6","US","US","HRV","Reviewed",5160,"",2,12,42.8,33,5.7,NA,5.7,5.4,NA,NA,NA,NA,"IRAN","","IRAN:  DEH DASHT, BAHBAHAN",140,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"802","30","3","2010",13.667,92.831,"3/30/2010","16:54:47","Earthquake",34,7,413,6.6,"MWC",NA,NA,16.7,NA,NA,0.86,"USP000HA59","US","US","US","Reviewed",9372,"",16,54,46.7,34,6.7,6.7,6.3,6.5,NA,NA,NA,NA,"INDIA","","INDIA: ANDAMAN ISLANDS:  DIGLIPUR",60,NA,NA,NA,NA,10,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,10,1,NA,2,NA,NA,NA,3
"803","30","4","1985",39.266,22.81,"4/30/1985","18:14:13","Earthquake",26.9,2.6,NA,5.7,"MW",NA,NA,NA,NA,NA,1.1,"USP0002EAW","US","US","HRV","Reviewed",5067,"",18,14,12.7,27,5.5,NA,5.5,5.5,NA,NA,NA,6,"GREECE","","GREECE:  MAGNISIA",130,NA,NA,NA,NA,NA,NA,NA,1,7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,7,1,NA,NA
"804","30","5","1979",-8.207,115.949,"5/30/1979","9:38:53","Earthquake",25,NA,NA,6.1,"MB",NA,NA,NA,NA,NA,NA,"USP0001105","US","US","US","Reviewed",4834,"",9,38,52.9,25,5.8,NA,5.8,6.1,NA,NA,NA,NA,"INDONESIA","","INDONESIA:  SUMBAWA ISLAND",170,22,1,NA,NA,NA,NA,4.15,2,NA,NA,NA,NA,22,1,NA,NA,NA,NA,4.15,2,NA,NA,NA,NA
"805","30","5","1990",-6.016,-77.229,"5/30/1990","2:34:06","Earthquake",24.2,NA,NA,6.6,"MW",NA,NA,NA,NA,NA,1,"USP00049XZ","US","US","NC","Reviewed",5240,"",2,34,5.8,24,6.5,NA,6.5,6.1,NA,NA,NA,6,"PERU","","PERU:  MOYABAMBA-RIOJO",160,200,3,NA,NA,8130,4,1,2,NA,NA,NA,NA,200,3,NA,NA,8130,4,1,2,NA,NA,NA,NA
"806","30","5","1990",45.841,26.668,"5/30/1990","10:40:06","Earthquake",89.3,NA,NA,7,"MW",NA,NA,NA,NA,NA,1,"USP00049YK","US","US","HRV","Reviewed",5241,"",10,40,6.1,89,6.7,NA,NA,6.7,NA,NA,NA,6,"ROMANIA","","ROMANIA:  BUCHAREST, BRAILA, BRASOV",110,14,1,NA,NA,700,3,23.7,3,NA,NA,NA,NA,14,1,NA,NA,700,3,23.7,3,NA,NA,NA,NA
"807","30","5","1998",37.106,70.11,"5/30/1998","6:22:29","Earthquake",33,NA,NA,6.6,"MWB",NA,NA,NA,NA,NA,0.97,"USP0008NZE","US","US","US","Reviewed",5495,"",6,22,28.9,33,6.6,6.6,6.9,5.9,NA,NA,NA,NA,"AFGHANISTAN","","AFGHANISTAN:  BADAKHSHAN, TAKHAR",40,4700,4,NA,NA,NA,4,10,3,NA,4,NA,NA,4700,4,NA,NA,NA,4,10,3,NA,4,NA,NA
"808","30","6","2010",16.396,-97.782,"6/30/2010","7:22:28","Earthquake",20,NA,344,6.3,"MWC",NA,NA,71.6,NA,NA,0.92,"USP000HEQJ","US","US","GCMT","Reviewed",9767,"",7,22,27.6,20,6.2,6.2,6,5.9,NA,NA,NA,NA,"MEXICO","","MEXICO:  SAN ANDRES HUAXPALTEPEC",150,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"809","30","7","1995",-23.34,-70.294,"7/30/1995","5:11:24","Earthquake",45.6,NA,NA,8,"MW",NA,NA,NA,NA,NA,1.1,"USP000714T","US","US","HRV","Reviewed",5416,"Tsu",5,11,23.6,46,8,8,7.3,6.6,NA,NA,NA,7,"CHILE","","CHILE:  ANTOFAGASTA, CALAMA, MEJILLONES",160,3,1,NA,NA,58,2,1.66,2,115,3,NA,NA,3,1,NA,NA,NA,NA,1.791,2,115,3,NA,NA
"810","30","7","2000",33.901,139.376,"7/30/2000","12:25:46","Earthquake",10,NA,428,6.5,"MWC",NA,NA,NA,NA,NA,0.94,"USP0009XF4","US","US","HRV","Reviewed",7803,"Tsu",12,25,45.5,10,6.5,6.5,6.5,6,NA,NA,NA,NA,"JAPAN","","JAPAN:  HONSHU:  S",30,NA,NA,NA,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,1,NA,NA,NA,NA
"811","30","8","1986",45.547,26.316,"8/30/1986","21:28:35","Earthquake",132.3,NA,NA,7.2,"MW",NA,NA,NA,NA,NA,1.1,"USP0002XPM","US","US","HRV","Reviewed",5107,"",21,28,35.4,132,6.9,NA,6.9,6.4,NA,NA,NA,8,"ROMANIA","","ROMANIA:  BUCHAREST, KISHINEV-KAGUL",110,2,1,NA,NA,558,3,730,4,NA,NA,55000,4,2,1,NA,NA,558,3,730,4,NA,NA,55000,4
"812","30","9","1997",31.959,141.878,"9/30/1997","6:27:25","Earthquake",10,NA,NA,6.2,"MWB",NA,NA,NA,NA,NA,1.08,"USP000889Y","US","US","US","Reviewed",7447,"Tsu",6,27,24.7,10,6.2,6.2,6.5,5.5,NA,NA,NA,NA,"JAPAN","","JAPAN:  HONSHU:  S",30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"813","30","9","1999",16.059,-96.931,"9/30/1999","16:31:16","Earthquake",60.6,2.5,NA,7.5,"MWC",NA,NA,NA,NA,NA,0.93,"USP0009F7V","US","US","HRV","Reviewed",5537,"",16,31,15.6,61,7.5,7.5,7.5,6.5,NA,NA,NA,8,"MEXICO","","MEXICO:  OAXACA",150,35,1,NA,NA,215,3,164.8,4,NA,NA,2000,4,35,1,NA,NA,215,3,164.8,4,NA,NA,2000,4
"814","30","9","2009",-0.72,99.867,"9/30/2009","10:16:09","Earthquake",81,NA,498,7.6,"MWC",NA,NA,14,NA,NA,0.92,"USP000H237","US","US","GCMT","Reviewed",8409,"Tsu",10,16,9.2,81,7.5,7.5,NA,7.1,NA,NA,NA,NA,"INDONESIA","","INDONESIA:  SUMATRA:  PADANG",60,1117,4,NA,NA,1214,4,2200,4,NA,3,181665,4,1117,4,NA,NA,1214,4,2200,4,NA,3,181665,4
"815","31","1","1991",35.993,70.423,"1/31/1991","23:03:34","Earthquake",142.4,NA,NA,6.9,"MW",NA,NA,NA,NA,NA,1.2,"USP0004MDH","US","US","HRV","Reviewed",5274,"",23,3,33.6,142,6.4,NA,NA,6.4,NA,NA,NA,7,"AFGHANISTAN","","AFGHANISTAN:  BADAKHSTAN, BAGHLAN, LAGHMAN, NAGARHAR",40,848,3,NA,NA,200,3,36,4,NA,3,2000,4,848,3,NA,NA,200,3,36,4,NA,3,2000,4
"816","31","10","1975",12.54,125.993,"10/31/1975","8:28:03","Earthquake",50,NA,NA,7.2,"MS",NA,NA,NA,NA,NA,NA,"USP0000DC1","US","US","US","Reviewed",4703,"Tsu",8,28,2.6,50,7.6,NA,7.6,6.4,NA,NA,NA,6,"PHILIPPINES","","PHILIPPINES",170,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,1,30,1,NA,NA
